AWS,Row Position,Column Position,name,DEM,Imerg,R500,SLHF,TCLW,TCWV
0.20000000298023224,65,110,20191026110000,27,0.9521861,34.34017,-47714.0,0.31924438,52.8768
2.4000000953674316,50,108,20191026110000,241,3.7032316,50.10189,-74338.0,0.33010864,57.167816
1.2000000476837158,66,110,20191026110000,85,0.9521861,34.34017,-47714.0,0.31924438,52.8768
1.399999976158142,49,94,20191026110000,72,0.0,72.773766,-46498.0,0.4116516,49.80063
4.599999904632568,48,91,20191026110000,149,0.0,72.16439,-50018.0,0.33810425,52.23813
8.0,46,103,20191026110000,149,1.0769434,53.168297,-73250.0,0.2350769,55.23813
0.4000000059604645,46,79,20191026110000,1204,0.0,64.57064,-21986.0,0.2272644,41.80258
1.0,66,107,20191026110000,48,0.16956046,40.61361,-52258.0,0.47088623,49.14633
23.399999618530273,44,104,20191026110000,89,1.7779245,53.168297,-73250.0,0.2350769,55.23813
0.0,10,206,20191026110000,0,0.9816148,9.586265,-458338.0,0.03286743,45.7518
17.200000762939453,43,116,20191026110000,120,12.338457,24.793297,-73378.0,0.25982666,55.58969
36.599998474121094,43,107,20191026110000,67,5.5988073,53.168297,-73250.0,0.2350769,55.23813
0.4000000059604645,5,121,20191026110000,9,0.0,11.597983,-17826.0,0.064086914,47.585785
1.2000000476837158,27,101,20191026110000,591,0.0,45.004234,-27426.0,0.23150635,44.2518
0.0,83,132,20191026110000,37,0.0,20.031578,-46434.0,0.22241211,47.38266
0.0,74,20,20191026110000,465,0.062390115,37.92611,-84066.0,0.13339233,45.310394
0.0,7,245,20191026110000,0,0.0,11.031577,-493090.0,0.003112793,42.546722
0.0,4,98,20191026110000,266,0.0,9.703452,-48994.0,0.11462402,40.98813
6.800000190734863,70,114,20191026110000,111,1.1929789,29.340172,-39842.0,0.36206055,45.443207
0.4000000059604645,66,113,20191026110000,27,1.11,34.34017,-47714.0,0.31924438,52.8768
19.799999237060547,43,118,20191026110000,27,12.136363,24.793297,-73378.0,0.25982666,55.58969
3.200000047683716,68,122,20191026110000,10,0.52027863,25.336266,-115618.0,0.24990845,53.322113
0.20000000298023224,71,125,20191026110000,12,0.0,25.336266,-115618.0,0.24990845,53.322113
0.20000000298023224,32,107,20191026110000,235,0.0,56.734703,-44962.0,0.35263062,52.230316
14.399999618530273,36,115,20191026110000,13,0.0,40.531578,-38242.0,0.2682495,56.040863
0.4000000059604645,38,96,20191026110000,693,0.0,69.68392,-45858.0,0.25045776,47.509613
0.06666667014360428,39,83,20191026110000,1105,0.0,54.734703,-21218.0,0.13131714,40.868988
1.2000000476837158,40,98,20191026110000,460,0.0,64.41439,-57122.0,0.30670166,49.790863
0.4000000059604645,82,127,20191026110000,304,0.0,17.61361,-51042.0,0.21463013,45.275238
0.4000000059604645,57,104,20191026110000,59,0.008835164,45.472984,-58978.0,0.42416382,53.03891
0.20000000298023224,31,102,20191026110000,502,0.0,61.035484,-45026.0,0.28414917,47.27133
0.20000000298023224,30,110,20191026110000,41,0.0,44.441734,-26466.0,0.22018433,55.286957
2.799999952316284,25,112,20191026110000,52,0.0,44.441734,-26466.0,0.22018433,55.286957
1.600000023841858,24,106,20191026110000,97,0.0,50.109703,-33506.0,0.26290894,50.460785
14.100000381469727,22,111,20191026110000,115,0.0,37.515953,-13218.0,0.20477295,52.11508
0.20000000298023224,30,103,20191026110000,564,0.0,50.109703,-33506.0,0.26290894,50.460785
0.20000000298023224,19,113,20191026110000,146,0.0,37.515953,-13218.0,0.20477295,52.11508
19.600000381469727,43,106,20191026110000,69,2.5560498,53.168297,-73250.0,0.2350769,55.23813
9.0,72,114,20191026110000,184,0.8054121,29.340172,-39842.0,0.36206055,45.443207
6.199999809265137,41,100,20191026110000,363,0.013883829,64.41439,-57122.0,0.30670166,49.790863
8.399999618530273,39,114,20191026110000,137,2.499672,35.61361,-53538.0,0.35147095,55.634613
1.7999999523162842,21,109,20191026110000,60,0.0,37.515953,-13218.0,0.20477295,52.11508
0.20000000298023224,4,125,20191026110000,12,0.0,8.824546,-8290.0,0.08538818,48.42563
0.20000000298023224,3,120,20191026110000,12,0.0,11.597983,-17826.0,0.064086914,47.585785
0.4000000059604645,12,116,20191026110000,80,0.0,32.390953,-3170.0,0.2855835,53.242035
0.6000000238418579,12,117,20191026110000,27,0.0,32.390953,-3170.0,0.2855835,53.242035
1.600000023841858,19,112,20191026110000,156,0.0,37.515953,-13218.0,0.20477295,52.11508
0.0,0,236,20191026120000,0,0.0,9.41273,-302740.0,0.021881104,42.95839
0.0,30,45,20191026120000,727,0.0,16.490856,-25940.0,0.024505615,34.626358
0.0,8,44,20191026120000,877,0.0,14.897105,-16084.0,0.0234375,34.44667
0.0,14,151,20191026120000,0,0.0,9.377574,-518292.0,0.015930176,48.87831
0.0,18,1,20191026120000,1169,0.0,26.033825,-10324.0,0.028778076,36.9955
0.0,1,207,20191026120000,0,0.0,8.651011,-415572.0,0.039245605,44.530655
0.0,35,8,20191026120000,700,0.0,39.604137,-8788.0,0.0687561,37.643936
0.0,74,163,20191026120000,32767,0.0,22.147106,-428436.0,0.09466553,49.606827
0.0,39,72,20191026120000,1519,0.0,61.526012,-8084.0,0.07052612,37.323624
0.0,40,179,20191026120000,0,0.0,16.537731,-558932.0,0.053375244,51.15956
0.0,60,223,20191026120000,222,0.0,17.885387,-44884.0,0.1373291,42.013077
0.0,62,111,20191026120000,35,0.0,31.994762,-28052.0,0.30444336,51.954483
0.0,65,162,20191026120000,32767,0.8226947,20.635387,-334932.0,0.06430054,51.90956
0.0,71,145,20191026120000,0,0.0,20.514294,-257300.0,0.13772583,51.308
0.0,73,147,20191026120000,0,0.0,20.916637,-285524.0,0.14227295,51.169327
4.599999904632568,37,116,20191026120000,9,5.051154,28.283825,-53140.0,0.4269104,56.038467
0.0,76,200,20191026120000,0,0.0,23.377575,-577876.0,0.016143799,42.948624
0.0,84,50,20191026120000,183,0.09405578,33.838512,-72788.0,0.037902832,50.524796
0.0,85,196,20191026120000,32767,0.0,24.068981,-604948.0,0.022460938,42.782608
0.0,87,120,20191026120000,628,0.0,16.119762,-23508.0,0.04208374,40.843155
0.0,37,157,20191026120000,32767,0.0,15.901011,-429140.0,0.0977478,50.251358
34.400001525878906,39,114,20191026120000,137,5.547496,31.2682,-37396.0,0.34268188,55.00331
0.4000000059604645,73,128,20191026120000,42,0.019801216,21.248669,-161108.0,0.09109497,51.136124
3.200000047683716,46,103,20191026120000,149,2.8102689,46.576794,-30996.0,0.28710938,54.73964
4.599999904632568,21,109,20191026120000,60,0.32999998,39.682262,-3988.0,0.2810669,52.630264
1.600000023841858,22,103,20191026120000,323,0.0,36.940075,-8148.0,0.2234497,48.044327
0.20000000298023224,22,111,20191026120000,115,0.42,39.682262,-3988.0,0.2810669,52.630264
2.200000047683716,23,101,20191026120000,306,0.0,31.818981,-7636.0,0.18460083,42.479874
7.0,24,106,20191026120000,97,0.0,50.709606,-11476.0,0.287323,50.501358
1.2000000476837158,37,113,20191026120000,56,5.547496,31.2682,-37396.0,0.34268188,55.00331
0.20000000298023224,82,127,20191026120000,304,0.0,18.158825,-19988.0,0.24401855,44.39003
1.7999999523162842,82,119,20191026120000,269,0.0,16.725231,-25876.0,0.24914551,41.573624
2.0,80,120,20191026120000,193,0.0,20.178356,-25940.0,0.35794067,45.09706
0.20000000298023224,75,125,20191026120000,110,0.14850911,21.115856,-20052.0,0.2902527,49.194717
13.800000190734863,43,107,20191026120000,67,10.649849,46.576794,-30996.0,0.28710938,54.73964
1.2000000476837158,20,103,20191026120000,357,0.0,36.940075,-8148.0,0.2234497,48.044327
1.2000000476837158,69,113,20191026120000,121,0.0,26.791637,-23956.0,0.35812378,44.6205
7.800000190734863,68,122,20191026120000,10,0.004950304,23.182262,-89428.0,0.20489502,52.304092
1.600000023841858,68,114,20191026120000,52,0.0,26.791637,-23956.0,0.35812378,44.6205
0.20000000298023224,67,121,20191026120000,258,0.02475152,28.3932,-16084.0,0.22714233,55.183
0.20000000298023224,19,113,20191026120000,146,0.37,39.682262,-3988.0,0.2810669,52.630264
0.6000000238418579,27,101,20191026120000,591,0.06,51.010387,-7764.0,0.24047852,44.323624
0.10000000149011612,3,120,20191026120000,12,0.0,13.377574,-7700.0,0.06439209,47.792374
0.20000000298023224,76,130,20191026120000,97,0.014850913,20.963512,-76500.0,0.15853882,49.03456
9.399999618530273,43,106,20191026120000,69,5.3484063,46.576794,-30996.0,0.28710938,54.73964
5.800000190734863,40,98,20191026120000,460,0.6129272,60.59242,-12564.0,0.26794434,49.356827
1.2999999523162842,41,100,20191026120000,363,0.929782,60.59242,-12564.0,0.26794434,49.356827
0.4000000059604645,20,104,20191026120000,224,0.0,36.940075,-8148.0,0.2234497,48.044327
0.4000000059604645,54,102,20191026120000,32,0.18461686,54.240856,-22996.0,0.44589233,52.73964
0.20000000298023224,51,106,20191026120000,65,1.6259441,42.346325,-40020.0,0.44418335,56.798233
0.6000000238418579,43,116,20191026120000,120,9.447547,22.846325,-52628.0,0.23580933,55.306046
0.20000000298023224,61,109,20191026120000,25,0.0,31.932262,-34260.0,0.28009033,55.97206
0.20000000298023224,63,115,20191026120000,10,0.0,31.994762,-28052.0,0.30444336,51.954483
1.2000000476837158,66,110,20191026120000,85,0.0,31.994762,-28052.0,0.30444336,51.954483
3.5999999046325684,67,119,20191026120000,12,0.2425649,28.3932,-16084.0,0.22714233,55.183
0.4000000059604645,30,110,20191026120000,41,0.0,40.865856,-13588.0,0.35858154,55.743546
0.6000000238418579,50,96,20191026120000,75,0.11385699,68.76038,-12052.0,0.41333008,49.360733
2.0,21,102,20191026120000,261,0.0,31.818981,-7636.0,0.18460083,42.479874
4.400000095367432,45,112,20191026120000,76,5.483658,30.858044,-57684.0,0.30014038,54.936905
1.0,43,106,20191026130000,69,4.19994,39.805775,-11818.0,0.35617065,54.561172
31.0,37,116,20191026130000,9,7.5489373,29.067493,-66090.0,0.30664062,55.61586
0.4000000059604645,38,96,20191026130000,693,0.0,68.83702,-4650.0,0.26727295,47.53578
0.20000000298023224,80,120,20191026130000,193,0.0,19.5089,-32042.0,0.3467102,44.026016
0.20000000298023224,46,79,20191026130000,1204,0.0,75.39171,-4650.0,0.34646606,42.526016
0.4000000059604645,40,98,20191026130000,460,0.96334374,56.442493,-4650.0,0.38757324,49.36586
3.200000047683716,41,100,20191026130000,363,1.3326256,56.442493,-4650.0,0.38757324,49.36586
2.5999999046325684,43,107,20191026130000,67,7.172361,39.805775,-11818.0,0.35617065,54.561172
4.0,42,92,20191026130000,458,0.0,68.83702,-4650.0,0.26727295,47.53578
0.20000000298023224,49,111,20191026130000,117,3.300748,36.30968,-58794.0,0.25915527,56.28383
2.0,48,91,20191026130000,149,0.0,65.84483,-3690.0,0.31558228,51.47133
1.399999976158142,46,103,20191026130000,149,2.3406348,39.805775,-11818.0,0.35617065,54.561172
0.4000000059604645,20,91,20191026130000,470,0.0,37.85265,-5994.0,0.21566772,40.32289
9.100000381469727,43,91,20191026130000,457,0.35322607,65.84483,-3690.0,0.31558228,51.47133
0.4000000059604645,44,104,20191026130000,89,1.8996146,39.805775,-11818.0,0.35617065,54.561172
0.20000000298023224,50,96,20191026130000,75,0.6094686,62.317493,-4970.0,0.46969604,48.91078
1.0,46,97,20191026130000,385,0.9787849,52.973743,-4714.0,0.32162476,52.43422
3.4000000953674316,66,113,20191026130000,27,0.0,28.020618,-23146.0,0.32940674,51.66469
0.4000000059604645,51,96,20191026130000,112,0.6094686,62.317493,-4970.0,0.46969604,48.91078
1.2000000476837158,20,103,20191026130000,357,0.0,40.805775,-6570.0,0.30633545,48.637344
0.6000000238418579,21,102,20191026130000,261,0.0,36.83312,-4906.0,0.2695923,43.143204
0.4000000059604645,23,101,20191026130000,306,0.0,36.83312,-4906.0,0.2695923,43.143204
10.0,24,106,20191026130000,97,0.0,50.473743,-10026.0,0.42660522,50.969376
4.0,26,103,20191026130000,387,0.0,50.473743,-10026.0,0.42660522,50.969376
33.599998474121094,36,115,20191026130000,13,5.9374075,32.99718,-19178.0,0.3621521,55.57875
0.4000000059604645,30,110,20191026130000,41,0.0,38.262806,-8298.0,0.34231567,55.649063
0.20000000298023224,37,99,20191026130000,162,0.73856354,56.442493,-4650.0,0.38757324,49.36586
1.399999976158142,37,113,20191026130000,56,8.667259,28.27843,-28330.0,0.4430542,54.717422
0.4000000059604645,67,121,20191026130000,258,0.2180063,24.395618,-15018.0,0.30599976,54.951797
2.5999999046325684,68,122,20191026130000,10,0.39027864,22.12218,-85418.0,0.17471313,51.668594
0.20000000298023224,70,114,20191026130000,111,0.0,24.12218,-18218.0,0.29031372,44.09828
5.199999809265137,27,101,20191026130000,591,0.09633438,54.754993,-4458.0,0.36709595,44.84047
2.5999999046325684,66,110,20191026130000,85,0.0,28.020618,-23146.0,0.32940674,51.66469
0.13333334028720856,18,102,20191026130000,331,0.0,36.83312,-4906.0,0.2695923,43.143204
11.0,39,114,20191026130000,137,8.667259,28.27843,-28330.0,0.4430542,54.717422
1.0,71,125,20191026130000,12,0.0,22.12218,-85418.0,0.17471313,51.668594
9.800000190734863,67,119,20191026130000,12,0.0,24.395618,-15018.0,0.30599976,54.951797
0.4000000059604645,68,114,20191026130000,52,0.0,24.12218,-18218.0,0.29031372,44.09828
0.20000000298023224,48,86,20191026130000,482,0.0,76.145615,-4138.0,0.37527466,49.19008
0.0,5,237,20191026130000,0,0.0,9.297961,-316394.0,0.030822754,43.151016
0.0,23,36,20191026130000,897,0.0,21.895618,-15722.0,0.020324707,35.235
0.0,36,77,20191026130000,789,0.0,58.52062,-1386.0,0.034606934,36.094376
0.0,58,131,20191026130000,0,0.0,19.020618,-270186.0,0.12792969,52.981094
0.0,70,48,20191026130000,826,0.0,42.438587,-36394.0,0.031036377,48.53578
0.0,72,145,20191026130000,0,0.0,20.481556,-315882.0,0.10205078,51.651016
0.0,73,113,20191026130000,416,0.0,24.12218,-18218.0,0.29031372,44.09828
0.0,76,84,20191026130000,208,0.0,28.594837,-47722.0,0.048950195,46.713516
3.5999999046325684,37,116,20191026140000,9,5.439503,33.300217,-45939.0,0.21334839,55.399048
0.4000000059604645,38,96,20191026140000,693,0.0,66.280685,-22131.0,0.35614014,47.15686
0.20000000298023224,50,96,20191026140000,75,0.0,54.854904,1613.0,0.480011,48.326782
8.0,40,98,20191026140000,460,0.5080863,51.268967,-28211.0,0.43927002,48.664673
0.5,43,91,20191026140000,457,0.18629834,61.030685,-21043.0,0.35113525,50.959595
2.0,43,106,20191026140000,69,3.2460418,37.95256,-30003.0,0.36553955,53.936157
0.0,81,220,20191026140000,32767,0.0,21.01506,-492915.0,0.046661377,43.86975
1.2000000476837158,44,87,20191026140000,369,0.0,74.73381,-8691.0,0.43255615,48.97522
0.20000000298023224,39,114,20191026140000,137,7.161064,29.261154,-7859.0,0.2644043,53.936157
0.800000011920929,37,113,20191026140000,56,7.161064,29.261154,-7859.0,0.2644043,53.936157
0.0,70,82,20191026140000,1086,0.0,36.725998,-48243.0,0.042999268,46.98694
0.0,66,212,20191026140000,572,0.0,21.206467,-41011.0,0.04776001,40.44397
0.0,58,126,20191026140000,0,0.0,21.18303,-239859.0,0.17556763,54.067017
0.20000000298023224,43,107,20191026140000,67,6.7153645,37.95256,-30003.0,0.36553955,53.936157
2.5999999046325684,36,115,20191026140000,13,3.256322,32.17131,-14131.0,0.25689697,54.88733
0.20000000298023224,50,108,20191026140000,241,3.4036646,35.893967,-45619.0,0.36709595,55.602173
1.0,27,101,20191026140000,591,0.05080864,56.155685,-14131.0,0.45840454,44.727173
1.399999976158142,46,103,20191026140000,149,1.355643,37.95256,-30003.0,0.36553955,53.936157
1.0,46,79,20191026140000,1204,0.0,77.05803,-499.0,0.43060303,42.66858
0.20000000298023224,73,116,20191026140000,37,0.0,21.475998,-22963.0,0.30197144,49.908813
1.0,69,113,20191026140000,121,0.0,21.42131,-6195.0,0.31976318,43.5885
1.2000000476837158,68,114,20191026140000,52,0.0,21.42131,-6195.0,0.31976318,43.5885
1.0,67,121,20191026140000,258,0.038822725,22.17131,-24051.0,0.2970581,54.91858
0.20000000298023224,31,102,20191026140000,502,0.016936213,56.936935,-26035.0,0.46951294,46.86194
1.399999976158142,67,119,20191026140000,12,0.19579995,22.17131,-24051.0,0.2970581,54.91858
0.6000000238418579,66,110,20191026140000,85,0.0,24.600998,-19507.0,0.37442017,51.38147
4.199999809265137,66,107,20191026140000,48,0.0,27.784592,-6259.0,0.45028687,46.695923
0.20000000298023224,65,110,20191026140000,27,0.0,24.600998,-19507.0,0.37442017,51.38147
0.20000000298023224,65,108,20191026140000,82,0.0,27.784592,-6259.0,0.45028687,46.695923
0.0,56,8,20191026140000,901,0.0,24.561935,-15859.0,0.045928955,36.295532
0.4000000059604645,24,106,20191026140000,97,0.0,48.62834,-14387.0,0.4260559,50.652954
0.800000011920929,66,113,20191026140000,27,0.09146285,24.600998,-19507.0,0.37442017,51.38147
0.0,55,4,20191026140000,1214,0.0,21.90178,-11379.0,0.04763794,34.88733
0.0,68,117,20191026140000,74,0.19579995,21.475998,-22963.0,0.30197144,49.908813
0.0,43,81,20191026140000,304,0.0,77.05803,-499.0,0.43060303,42.66858
0.0,49,45,20191026140000,1021,0.0,57.585373,3533.0,0.017791748,39.91272
0.0,0,231,20191026140000,6,0.0,9.624434,-38515.0,0.037231445,42.742798
0.0,12,25,20191026140000,1025,0.0,26.315842,-9779.0,0.014923096,33.01819
0.0,22,182,20191026140000,32767,0.0,8.878341,-536371.0,0.033843994,47.303345
0.0,8,0,20191026140000,891,0.0,13.147872,-3955.0,0.06655884,33.002563
0.0,26,24,20191026140000,491,0.0,40.593185,-17971.0,0.026855469,37.877563
0.0,36,89,20191026140000,1396,0.0,72.89397,-12851.0,0.29849243,40.98889
0.0,40,185,20191026140000,0,0.0,19.58928,-645299.0,0.027191162,48.576782
0.0,25,131,20191026140000,7,0.083749816,28.038498,-235059.0,0.13638306,55.065063
1.0,67,121,20191026150000,258,0.0,24.219006,-29639.0,0.31140137,54.357407
0.20000000298023224,37,99,20191026150000,162,0.0,47.812756,-29959.0,0.44818115,48.007797
0.0,18,20,20191026150000,1240,0.0,30.832287,-3207.0,0.01727295,33.900375
0.20000000298023224,48,91,20191026150000,149,0.0,54.738537,-22919.0,0.39190674,50.068344
0.4000000059604645,30,110,20191026150000,41,0.0,36.4651,-6407.0,0.24029541,54.814438
4.400000095367432,32,107,20191026150000,235,0.0,41.562756,-19847.0,0.36083984,50.64061
1.7999999523162842,32,112,20191026150000,35,1.06,30.87135,-11527.0,0.19049072,54.181625
0.6000000238418579,37,113,20191026150000,56,0.0,30.74635,-20231.0,0.23083496,53.320297
0.6000000238418579,60,107,20191026150000,69,0.0,28.45338,-49223.0,0.42443848,49.857407
0.20000000298023224,43,107,20191026150000,67,0.02,37.95338,-29255.0,0.25231934,53.138657
0.20000000298023224,43,118,20191026150000,27,0.0,39.09791,-35207.0,0.22045898,55.007797
0.4000000059604645,65,108,20191026150000,82,0.0,23.60963,-5319.0,0.39813232,45.820297
0.0,21,126,20191026150000,10,0.0,23.18385,-20295.0,0.30743408,54.814438
0.20000000298023224,44,87,20191026150000,369,0.0,69.996346,-8455.0,0.46325684,48.232407
0.20000000298023224,46,79,20191026150000,1204,0.0,73.594,2873.0,0.4534912,42.199203
2.4000000953674316,32,114,20191026150000,11,1.06,30.87135,-11527.0,0.19049072,54.181625
0.800000011920929,66,107,20191026150000,48,0.0,23.60963,-5319.0,0.39813232,45.820297
1.600000023841858,66,110,20191026150000,85,0.0,23.144787,-22279.0,0.31774902,50.67772
0.20000000298023224,42,92,20191026150000,458,0.0,63.742443,-28103.0,0.44592285,46.662094
0.0,21,217,20191026150000,0,0.0,8.683848,-471495.0,0.011413574,44.431625
0.0,36,63,20191026150000,633,0.0,62.695568,-2055.0,0.040283203,34.236313
0.0,24,226,20191026150000,0,0.0,8.156505,-332423.0,0.0154418945,44.382797
2.799999952316284,87,136,20191026150000,19,0.0,19.687756,-145095.0,0.22894287,46.76561
0.0,87,141,20191026150000,0,0.0,20.8401,-267911.0,0.16229248,48.93553
0.0,86,112,20191026150000,586,0.0,17.976818,-20807.0,0.06286621,36.533188
0.0,77,248,20191026150000,0,0.0,21.445568,-531207.0,0.031921387,43.48436
0.0,75,102,20191026150000,567,0.0,18.816662,-4039.0,0.07885742,38.84764
0.0,71,58,20191026150000,174,0.0,36.664318,-54215.0,0.01739502,48.77147
0.0,67,94,20191026150000,794,0.0,27.582287,8249.0,0.17834473,39.181625
0.0,63,131,20191026150000,0,0.0,19.18385,-280519.0,0.10211182,52.263657
0.0,22,177,20191026150000,32767,0.0,7.988536,-519751.0,0.027770996,47.230453
0.0,62,172,20191026150000,32767,11.84,20.679943,-151431.0,0.045959473,51.042953
0.0,54,55,20191026150000,1027,0.0,62.812756,889.0,0.009887695,36.324203
0.0,50,72,20191026150000,809,0.0,65.508064,-9863.0,0.05480957,38.080063
0.0,48,204,20191026150000,448,0.0,15.812755,-18887.0,0.025024414,41.794907
0.0,45,134,20191026150000,0,0.0,19.695568,-316743.0,0.08972168,53.55858
0.0,40,55,20191026150000,1117,0.0,64.41822,-6087.0,0.013916016,34.951157
0.0,39,71,20191026150000,1350,0.0,69.25025,377.0,0.06689453,36.400375
0.0,28,233,20191026150000,24,0.0,7.758067,-313287.0,0.012268066,43.912094
0.0,26,97,20191026150000,910,0.0,57.199474,-17543.0,0.49658203,44.986313
0.0,54,163,20191026150000,32767,1.6299999,23.383068,-247815.0,0.045715332,53.37303
0.20000000298023224,69,113,20191026150000,121,0.0,19.097912,-2055.0,0.23266602,42.749985
0.20000000298023224,67,119,20191026150000,12,0.0,24.219006,-29639.0,0.31140137,54.357407
0.800000011920929,66,113,20191026150000,27,0.0,23.144787,-22279.0,0.31774902,50.67772
0.4000000059604645,66,119,20191026150000,9,0.0,24.219006,-29639.0,0.31140137,54.357407
2.0,36,115,20191026160000,13,0.0,30.009476,-10492.0,0.2662964,53.950546
0.0,88,123,20191026160000,659,0.0,19.591507,3076.0,0.20141602,38.87047
0.20000000298023224,68,114,20191026160000,52,0.0,18.75557,-3900.0,0.2477417,42.243515
0.20000000298023224,69,113,20191026160000,121,0.0,18.75557,-3900.0,0.2477417,42.243515
0.20000000298023224,77,128,20191026160000,71,0.0,20.34932,-96444.0,0.23760986,49.360703
0.5,86,131,20191026160000,82,0.0,19.896194,-52668.0,0.24285889,46.468124
2.200000047683716,32,114,20191026160000,11,0.5890807,30.009476,-10492.0,0.2662964,53.950546
2.5999999046325684,87,132,20191026160000,55,0.0,19.47432,-31036.0,0.17236328,42.360703
3.5999999046325684,87,136,20191026160000,19,0.0,18.642288,-157052.0,0.2177124,46.70836
5.199999809265137,32,107,20191026160000,235,0.0,41.50557,-15612.0,0.44366455,50.399765
2.200000047683716,32,105,20191026160000,126,0.0,41.50557,-15612.0,0.44366455,50.399765
1.2000000476837158,31,102,20191026160000,502,0.0,55.435257,-24188.0,0.5387573,46.40172
0.4000000059604645,30,110,20191026160000,41,0.0,36.200882,-12028.0,0.28173828,54.65172
0.4000000059604645,30,103,20191026160000,564,0.0,48.251663,-13436.0,0.44628906,50.56578
0.6000000238418579,27,101,20191026160000,591,0.0,57.49385,-9724.0,0.5093994,45.018906
0.800000011920929,26,103,20191026160000,387,0.0,48.251663,-13436.0,0.44628906,50.56578
0.0,87,141,20191026160000,0,0.0,19.728226,-287932.0,0.17022705,48.54039
0.0,67,3,20191026160000,635,0.0,50.982132,-19580.0,0.05609131,40.3275
0.0,63,245,20191026160000,0,0.0,21.18135,-525948.0,0.04901123,44.848984
0.10000000149011612,3,120,20191026160000,12,0.0,16.884476,4228.0,0.11175537,48.718124
0.4000000059604645,37,99,20191026160000,162,0.0,46.200882,-26876.0,0.4451294,47.593124
0.6000000238418579,37,113,20191026160000,56,0.0,31.798538,-11196.0,0.30151367,53.292343
0.06666667014360428,39,83,20191026160000,1105,0.0,72.50557,-2044.0,0.46887207,42.044296
0.4000000059604645,39,114,20191026160000,137,0.0,31.798538,-11196.0,0.30151367,53.292343
0.6000000238418579,46,79,20191026160000,1204,0.0,72.66963,8132.0,0.4907837,42.192734
0.699999988079071,66,107,20191026160000,48,0.0,21.78682,-188.0,0.40100098,45.257187
0.20000000298023224,66,110,20191026160000,85,0.0,20.790726,-18300.0,0.31384277,50.212265
2.4000000953674316,32,112,20191026160000,35,0.5890807,30.009476,-10492.0,0.2662964,53.950546
0.20000000298023224,67,121,20191026160000,258,0.0,20.802444,-24124.0,0.16131592,53.67125
0.0,11,192,20191026160000,32767,0.0,8.622756,-463804.0,0.044555664,44.274765
0.0,15,115,20191026160000,138,0.0,33.86104,-1852.0,0.27160645,49.24547
0.0,23,75,20191026160000,1406,0.0,40.532913,-4348.0,0.17456055,32.49742
0.0,25,239,20191026160000,12,0.0,7.3532248,-335036.0,0.009887695,42.706406
0.0,28,222,20191026160000,22,0.0,7.7750998,-325628.0,0.018432617,43.47789
0.0,32,12,20191026160000,495,0.0,28.048538,2244.0,0.025390625,36.72789
0.0,44,185,20191026160000,0,0.0,21.220413,-517820.0,0.021972656,46.71617
0.0,10,119,20191026160000,8,0.0,26.759476,3268.0,0.18518066,51.55797
0.0,47,38,20191026160000,625,0.0,56.509476,8772.0,0.012817383,36.96422
1.2000000476837158,65,108,20191026160000,82,0.0,21.78682,-188.0,0.40100098,45.257187
0.4000000059604645,21,102,20191026170000,261,0.0,47.672886,-2408.0,0.4052124,44.71338
0.0,34,80,20191026170000,601,0.0,64.37991,-10728.0,0.45361328,39.053223
0.0,28,195,20191026170000,0,0.0,10.352573,-523880.0,0.0099487305,45.121582
0.4000000059604645,30,110,20191026170000,41,0.0,37.778355,-14440.0,0.37402344,54.885254
2.799999952316284,30,122,20191026170000,12,0.0,34.821323,-63720.0,0.24731445,55.777832
0.6000000238418579,36,77,20191026170000,789,0.0,64.15335,-3048.0,0.24993896,36.717285
0.4000000059604645,37,113,20191026170000,56,0.0,31.973667,-16936.0,0.36914062,53.115723
2.4000000953674316,26,103,20191026170000,387,0.0,49.715855,-14376.0,0.4310913,50.78955
0.20000000298023224,65,119,20191026170000,10,0.0,20.008823,-18664.0,0.10632324,52.646973
0.20000000298023224,73,128,20191026170000,42,0.0,20.90726,-162472.0,0.14068604,50.74463
0.4000000059604645,75,125,20191026170000,110,0.0,20.10648,-10856.0,0.35925293,47.979004
0.4000000059604645,77,128,20191026170000,71,0.0,20.598667,-85416.0,0.22949219,48.887207
0.0,57,30,20191026170000,374,0.0,54.8682,-7784.0,0.039367676,47.98877
0.20000000298023224,87,136,20191026170000,19,0.0,18.32523,-161384.0,0.16412354,46.38916
0.0,75,12,20191026170000,399,0.0,46.016636,-22696.0,0.046020508,47.643066
0.20000000298023224,54,102,20191026170000,32,0.0,30.391636,-20776.0,0.477417,48.90674
0.800000011920929,27,101,20191026170000,591,0.0,58.079136,-4392.0,0.50024414,45.26416
1.399999976158142,28,106,20191026170000,103,0.0,49.715855,-14376.0,0.4310913,50.78955
0.4000000059604645,77,131,20191026170000,142,0.0,20.598667,-85416.0,0.22949219,48.887207
0.800000011920929,82,127,20191026170000,304,0.0,19.84476,5208.0,0.31219482,43.45752
0.4000000059604645,65,114,20191026170000,20,0.0,19.645542,-13992.0,0.23284912,49.186035
0.0,19,129,20191026170000,9,0.0,20.602573,-102824.0,0.17810059,54.740723
0.0,15,51,20191026170000,962,0.0,20.008823,-6888.0,0.006652832,33.57666
0.20000000298023224,83,128,20191026170000,145,0.0,19.911167,-50280.0,0.24389648,46.28369
0.0,42,62,20191026180000,1283,0.0,64.6735,8521.0,0.10913086,35.66719
0.0,41,223,20191026180000,123,0.0,8.845378,-20599.0,0.028869629,40.36055
